,source,target,start_timestamp,end_timestamp,trace_label,trace_id,latency,http_status,trace_start_timestamp,trace_end_timestamp
1017,food,station,1571634164264240.0,1571634164268153.0,0,849da99ce1c764aa137dda852fd60f99,3913.0,2,1571634136160297.0,1571634164268153.0
1018,food,food-map,1571634145879255.0,1571634145882717.0,0,849da99ce1c764aa137dda852fd60f99,3462.0,2,1571634136160297.0,1571634164268153.0
1019,travel,route,1571634136160297.0,1571634136164926.0,0,849da99ce1c764aa137dda852fd60f99,4629.0,2,1571634136160297.0,1571634164268153.0
1020,gateway,verification-code,1571634136452487.0,1571634136455920.0,0,6a162e9d10bf25ea31cf06b08d069ccb,3433.0,2,1571634136452487.0,1571634136455920.0
1021,gateway,verification-code,1571634136562722.0,1571634136565789.0,0,c5bbbb388ab0b22a43035db58c626e92,3067.0,2,1571634136562722.0,1571634136565789.0
1022,food,travel,1571634142029076.0,1571634142041477.0,0,e9a473d4eebfa58f1a20dd0176e29f11,12401.0,2,1571634136562505.0,1571634142041477.0
1023,food,food-map,1571634140470137.0,1571634140475578.0,0,e9a473d4eebfa58f1a20dd0176e29f11,5441.0,2,1571634136562505.0,1571634142041477.0
1024,travel,route,1571634136562505.0,1571634136567552.0,0,e9a473d4eebfa58f1a20dd0176e29f11,5047.0,2,1571634136562505.0,1571634142041477.0
1025,travel,route,1571634136563593.0,1571634136569413.0,0,06d5b85074a3ee33c0e47c8ef082c7b5,5820.0,2,1571634136563593.0,1571634136569413.0
1026,gateway,cancel,1571634136561264.0,1571634136571954.0,0,fb768761d7fc0ffbde2f94176fb8dba7,10690.0,2,1571634136561264.0,1571634136571954.0
1027,gateway,consign,1571634136574297.0,1571634136590755.0,0,2f5e19b383d4bd051279f1648de24b89,16458.0,2,1571634136574297.0,1571634136590755.0
1028,food,station,1571634161250988.0,1571634161255998.0,0,0696e7e6aed20b7cfe99977d422ec144,5010.0,2,1571634140435582.0,1571634161255998.0
1029,food,travel,1571634142105397.0,1571634142117547.0,0,0696e7e6aed20b7cfe99977d422ec144,12150.0,2,1571634140435582.0,1571634161255998.0
1030,food,food-map,1571634140598184.0,1571634140603044.0,0,0696e7e6aed20b7cfe99977d422ec144,4860.0,2,1571634140435582.0,1571634161255998.0
1031,food,food-map,1571634140435582.0,1571634140506835.0,0,0696e7e6aed20b7cfe99977d422ec144,71253.0,2,1571634140435582.0,1571634161255998.0
1032,gateway,auth,1571634136449896.0,1571634136915056.0,0,84eb1aa36c3c70aed700e355d53cdb86,465160.0,2,1571634136449896.0,1571634136915056.0
1033,travel,route,1571634137121813.0,1571634137127697.0,0,10f9b8a3305ab0d980542aa6e8fe8851,5884.0,2,1571634137121813.0,1571634137127697.0
1034,gateway,assurance,1571634136477673.0,1571634137058665.0,1,df965754c1edc283d22bfc0d155ed96e,580992.0,9,1571634136477673.0,1571634137058665.0
1035,ticketinfo,basic,1571634189805192.0,1571634189827598.0,0,66ce781c82bca8e57cfbce46401dd505,22406.0,2,1571634137639438.0,1571634189827598.0
1036,ticketinfo,basic,1571634189466581.0,1571634189506265.0,0,66ce781c82bca8e57cfbce46401dd505,39684.0,2,1571634137639438.0,1571634189827598.0
1037,ticketinfo,basic,1571634183874496.0,1571634183892264.0,0,66ce781c82bca8e57cfbce46401dd505,17768.0,2,1571634137639438.0,1571634189827598.0
1038,travel2,ticketinfo,1571634171185465.0,1571634171229428.0,0,66ce781c82bca8e57cfbce46401dd505,43963.0,2,1571634137639438.0,1571634189827598.0
1039,travel2,ticketinfo,1571634171064796.0,1571634171074886.0,0,66ce781c82bca8e57cfbce46401dd505,10090.0,2,1571634137639438.0,1571634189827598.0
1040,travel2,route,1571634164306722.0,1571634164311188.0,0,66ce781c82bca8e57cfbce46401dd505,4466.0,2,1571634137639438.0,1571634189827598.0
1041,travel2,ticketinfo,1571634160012336.0,1571634160023298.0,0,66ce781c82bca8e57cfbce46401dd505,10962.0,2,1571634137639438.0,1571634189827598.0
1042,travel,ticketinfo,1571634159978638.0,1571634159989797.0,0,66ce781c82bca8e57cfbce46401dd505,11159.0,2,1571634137639438.0,1571634189827598.0
1043,basic,train,1571634157797482.0,1571634157802640.0,0,66ce781c82bca8e57cfbce46401dd505,5158.0,2,1571634137639438.0,1571634189827598.0
1044,basic,train,1571634154751316.0,1571634154756357.0,0,66ce781c82bca8e57cfbce46401dd505,5041.0,2,1571634137639438.0,1571634189827598.0
1045,travel2,route,1571634151732487.0,1571634151737371.0,0,66ce781c82bca8e57cfbce46401dd505,4884.0,2,1571634137639438.0,1571634189827598.0
1046,basic,station,1571634148351323.0,1571634148354536.0,0,66ce781c82bca8e57cfbce46401dd505,3213.0,2,1571634137639438.0,1571634189827598.0
1047,basic,station,1571634148168240.0,1571634148173361.0,0,66ce781c82bca8e57cfbce46401dd505,5121.0,2,1571634137639438.0,1571634189827598.0
1048,basic,station,1571634146887505.0,1571634146892031.0,0,66ce781c82bca8e57cfbce46401dd505,4526.0,2,1571634137639438.0,1571634189827598.0
1049,basic,station,1571634146729115.0,1571634146734235.0,0,66ce781c82bca8e57cfbce46401dd505,5120.0,2,1571634137639438.0,1571634189827598.0
1050,basic,station,1571634146692917.0,1571634146697914.0,0,66ce781c82bca8e57cfbce46401dd505,4997.0,2,1571634137639438.0,1571634189827598.0
1051,basic,station,1571634146569218.0,1571634146573849.0,0,66ce781c82bca8e57cfbce46401dd505,4631.0,2,1571634137639438.0,1571634189827598.0
1052,basic,station,1571634145591964.0,1571634145596115.0,0,66ce781c82bca8e57cfbce46401dd505,4151.0,2,1571634137639438.0,1571634189827598.0
1053,basic,station,1571634144191784.0,1571634144196163.0,0,66ce781c82bca8e57cfbce46401dd505,4379.0,2,1571634137639438.0,1571634189827598.0
1054,basic,station,1571634142119024.0,1571634142122871.0,0,66ce781c82bca8e57cfbce46401dd505,3847.0,2,1571634137639438.0,1571634189827598.0
1055,basic,station,1571634137767898.0,1571634137772474.0,0,66ce781c82bca8e57cfbce46401dd505,4576.0,2,1571634137639438.0,1571634189827598.0
1056,basic,station,1571634137639438.0,1571634137644365.0,0,66ce781c82bca8e57cfbce46401dd505,4927.0,2,1571634137639438.0,1571634189827598.0
1057,gateway,food,1571634157774301.0,1571634157921525.0,0,4c3a8e3e232868dd6420a472cd4d85c9,147224.0,2,1571634137468142.0,1571634157921525.0
1058,travel,route,1571634137468142.0,1571634137472761.0,0,4c3a8e3e232868dd6420a472cd4d85c9,4619.0,2,1571634137468142.0,1571634157921525.0
1059,security,order,1571634191043885.0,1571634191051470.0,0,aeb5fade56c6fa83149f88c5d25c2920,7585.0,2,1571634143989426.0,1571634191051470.0
1060,travel,order,1571634186633496.0,1571634186688063.0,0,aeb5fade56c6fa83149f88c5d25c2920,54567.0,2,1571634143989426.0,1571634191051470.0
1061,ticketinfo,basic,1571634184901031.0,1571634184943749.0,0,aeb5fade56c6fa83149f88c5d25c2920,42718.0,2,1571634143989426.0,1571634191051470.0
1062,ticketinfo,basic,1571634181727733.0,1571634181734674.0,0,aeb5fade56c6fa83149f88c5d25c2920,6941.0,2,1571634143989426.0,1571634191051470.0
1063,ticketinfo,basic,1571634181684005.0,1571634181692587.0,0,aeb5fade56c6fa83149f88c5d25c2920,8582.0,2,1571634143989426.0,1571634191051470.0
1064,ticketinfo,basic,1571634179244672.0,1571634179262653.0,0,aeb5fade56c6fa83149f88c5d25c2920,17981.0,2,1571634143989426.0,1571634191051470.0
1065,ticketinfo,basic,1571634175217701.0,1571634175227673.0,0,aeb5fade56c6fa83149f88c5d25c2920,9972.0,2,1571634143989426.0,1571634191051470.0
1066,travel,ticketinfo,1571634171484640.0,1571634171505790.0,0,aeb5fade56c6fa83149f88c5d25c2920,21150.0,2,1571634143989426.0,1571634191051470.0
1067,travel,ticketinfo,1571634171175563.0,1571634171189360.0,0,aeb5fade56c6fa83149f88c5d25c2920,13797.0,2,1571634143989426.0,1571634191051470.0
1068,travel,ticketinfo,1571634168067007.0,1571634168078644.0,0,aeb5fade56c6fa83149f88c5d25c2920,11637.0,2,1571634143989426.0,1571634191051470.0
1069,travel,ticketinfo,1571634168028072.0,1571634168074774.0,0,aeb5fade56c6fa83149f88c5d25c2920,46702.0,2,1571634143989426.0,1571634191051470.0
1070,travel,ticketinfo,1571634167527633.0,1571634167539417.0,0,aeb5fade56c6fa83149f88c5d25c2920,11784.0,2,1571634143989426.0,1571634191051470.0
1071,travel,ticketinfo,1571634167528671.0,1571634167539138.0,0,aeb5fade56c6fa83149f88c5d25c2920,10467.0,2,1571634143989426.0,1571634191051470.0
1072,travel,seat,1571634166664581.0,1571634166753285.0,0,aeb5fade56c6fa83149f88c5d25c2920,88704.0,2,1571634143989426.0,1571634191051470.0
1073,travel,ticketinfo,1571634163230821.0,1571634163244708.0,0,aeb5fade56c6fa83149f88c5d25c2920,13887.0,2,1571634143989426.0,1571634191051470.0
1074,travel,route,1571634162469797.0,1571634162520100.0,0,aeb5fade56c6fa83149f88c5d25c2920,50303.0,2,1571634143989426.0,1571634191051470.0
1075,travel,seat,1571634160120880.0,1571634160206428.0,0,aeb5fade56c6fa83149f88c5d25c2920,85548.0,2,1571634143989426.0,1571634191051470.0
1076,travel,train,1571634155863956.0,1571634155871046.0,0,aeb5fade56c6fa83149f88c5d25c2920,7090.0,2,1571634143989426.0,1571634191051470.0
1077,travel,train,1571634154064640.0,1571634154077343.0,0,aeb5fade56c6fa83149f88c5d25c2920,12703.0,2,1571634143989426.0,1571634191051470.0
1078,basic,train,1571634152931294.0,1571634152936812.0,0,aeb5fade56c6fa83149f88c5d25c2920,5518.0,2,1571634143989426.0,1571634191051470.0
1079,travel,train,1571634152660485.0,1571634152667890.0,0,aeb5fade56c6fa83149f88c5d25c2920,7405.0,2,1571634143989426.0,1571634191051470.0
1080,basic,route,1571634152105871.0,1571634152110867.0,0,aeb5fade56c6fa83149f88c5d25c2920,4996.0,2,1571634143989426.0,1571634191051470.0
1081,basic,station,1571634148267078.0,1571634148271258.0,0,aeb5fade56c6fa83149f88c5d25c2920,4180.0,2,1571634143989426.0,1571634191051470.0
1082,basic,station,1571634147397278.0,1571634147402790.0,0,aeb5fade56c6fa83149f88c5d25c2920,5512.0,2,1571634143989426.0,1571634191051470.0
1083,basic,station,1571634147160021.0,1571634147166005.0,0,aeb5fade56c6fa83149f88c5d25c2920,5984.0,2,1571634143989426.0,1571634191051470.0
1084,basic,station,1571634145979581.0,1571634145984810.0,0,aeb5fade56c6fa83149f88c5d25c2920,5229.0,2,1571634143989426.0,1571634191051470.0
1085,basic,station,1571634145761901.0,1571634145767421.0,0,aeb5fade56c6fa83149f88c5d25c2920,5520.0,2,1571634143989426.0,1571634191051470.0
1086,basic,station,1571634145322098.0,1571634145327066.0,0,aeb5fade56c6fa83149f88c5d25c2920,4968.0,2,1571634143989426.0,1571634191051470.0
1087,basic,station,1571634144021933.0,1571634144026848.0,0,aeb5fade56c6fa83149f88c5d25c2920,4915.0,2,1571634143989426.0,1571634191051470.0
1088,basic,station,1571634144013012.0,1571634144017689.0,0,aeb5fade56c6fa83149f88c5d25c2920,4677.0,2,1571634143989426.0,1571634191051470.0
1089,basic,station,1571634143989426.0,1571634143994876.0,0,aeb5fade56c6fa83149f88c5d25c2920,5450.0,2,1571634143989426.0,1571634191051470.0
1090,gateway,assurance,1571634136742521.0,1571634137332567.0,1,d4e1a3d80dfa0de57f14afdd25855e40,590046.0,9,1571634136742521.0,1571634137332567.0
1091,gateway,food,1571634157741673.0,1571634157829973.0,0,629fcf6e38b6489b7d2867b3594ed995,88300.0,2,1571634137424690.0,1571634157829973.0
1092,food,travel,1571634139681436.0,1571634139723398.0,0,629fcf6e38b6489b7d2867b3594ed995,41962.0,2,1571634137424690.0,1571634157829973.0
1093,travel,route,1571634137424690.0,1571634137445626.0,0,629fcf6e38b6489b7d2867b3594ed995,20936.0,2,1571634137424690.0,1571634157829973.0
1094,gateway,assurance,1571634138184703.0,1571634138208912.0,1,e99084e6e879f37578fa7dc7b6dfd26d,24209.0,2,1571634138184703.0,1571634138208912.0
1095,gateway,assurance,1571634137264196.0,1571634138322209.0,1,918f446596081143cf3b7e84396a28ce,1058013.0,2,1571634137264196.0,1571634138322209.0
1096,gateway,assurance,1571634138339212.0,1571634138502530.0,1,580a99bc6974896acdb0c6ff782a4540,163318.0,2,1571634138339212.0,1571634138502530.0
1097,gateway,order,1571634138953988.0,1571634138994681.0,0,961b25fae1ecbbf528210b7eee9633cd,40693.0,2,1571634138953988.0,1571634138994681.0
1098,basic,price,1571634183128847.0,1571634183134303.0,1,bdc42b0c20910432684a04cfd857d4a6,5456.0,2,1571634139233716.0,1571634183134303.0
1099,travel,seat,1571634167091787.0,1571634167205847.0,1,bdc42b0c20910432684a04cfd857d4a6,114060.0,2,1571634139233716.0,1571634183134303.0
1100,basic,station,1571634158265273.0,1571634158270539.0,1,bdc42b0c20910432684a04cfd857d4a6,5266.0,2,1571634139233716.0,1571634183134303.0
1101,basic,station,1571634157685506.0,1571634157690046.0,1,bdc42b0c20910432684a04cfd857d4a6,4540.0,2,1571634139233716.0,1571634183134303.0
1102,basic,station,1571634156793157.0,1571634156797373.0,1,bdc42b0c20910432684a04cfd857d4a6,4216.0,2,1571634139233716.0,1571634183134303.0
1103,basic,train,1571634154811246.0,1571634154817689.0,1,bdc42b0c20910432684a04cfd857d4a6,6443.0,2,1571634139233716.0,1571634183134303.0
1104,basic,route,1571634153058041.0,1571634153065579.0,1,bdc42b0c20910432684a04cfd857d4a6,7538.0,2,1571634139233716.0,1571634183134303.0
1105,basic,station,1571634143667022.0,1571634143672268.0,1,bdc42b0c20910432684a04cfd857d4a6,5246.0,2,1571634139233716.0,1571634183134303.0
1106,basic,station,1571634141839805.0,1571634141845044.0,1,bdc42b0c20910432684a04cfd857d4a6,5239.0,2,1571634139233716.0,1571634183134303.0
1107,basic,station,1571634139271821.0,1571634139276575.0,1,bdc42b0c20910432684a04cfd857d4a6,4754.0,2,1571634139233716.0,1571634183134303.0
1108,basic,station,1571634139264134.0,1571634139268591.0,1,bdc42b0c20910432684a04cfd857d4a6,4457.0,2,1571634139233716.0,1571634183134303.0
1109,basic,station,1571634139233716.0,1571634139238561.0,1,bdc42b0c20910432684a04cfd857d4a6,4845.0,2,1571634139233716.0,1571634183134303.0
1110,gateway,food,1571634141961391.0,1571634142055590.0,0,40670963e517f8ef9c800f9d8d9e5f29,94199.0,2,1571634141961391.0,1571634142055590.0
1111,gateway,order,1571634139584123.0,1571634139632790.0,0,74be5ec066ff0288590bad90ca01c44a,48667.0,2,1571634139584123.0,1571634139632790.0
1112,gateway,order,1571634139704148.0,1571634139797161.0,0,420e57c10f934406867c19102a70691f,93013.0,2,1571634139704148.0,1571634139797161.0
1113,gateway,assurance,1571634140084564.0,1571634140656685.0,1,6e33f86c096c3c218ac2ec9fbcebe215,572121.0,9,1571634140084564.0,1571634140656685.0
1114,ticketinfo,basic,1571634189867434.0,1571634189934134.0,1,7ddcca99f542db78cc5696906cd59ba1,66700.0,2,1571634151243273.0,1571634189934134.0
1115,preserve,order,1571634189158211.0,1571634189165620.0,1,7ddcca99f542db78cc5696906cd59ba1,7409.0,2,1571634151243273.0,1571634189934134.0
1116,preserve,notification,1571634175205717.0,1571634175351474.0,1,7ddcca99f542db78cc5696906cd59ba1,145757.0,2,1571634151243273.0,1571634189934134.0
1117,preserve,seat,1571634167079792.0,1571634167138353.0,1,7ddcca99f542db78cc5696906cd59ba1,58561.0,2,1571634151243273.0,1571634189934134.0
1118,travel,train,1571634152120170.0,1571634152126572.0,1,7ddcca99f542db78cc5696906cd59ba1,6402.0,2,1571634151243273.0,1571634189934134.0
1119,travel,route,1571634151243273.0,1571634151248533.0,1,7ddcca99f542db78cc5696906cd59ba1,5260.0,2,1571634151243273.0,1571634189934134.0
1120,order-other,station,1571634141791113.0,1571634141810620.0,1,29a28a6c32b5ba001f27f3e697c64d5b,19507.0,2,1571634141791113.0,1571634141810620.0
1121,gateway,order,1571634141889519.0,1571634142060534.0,0,0938cc113700d331687097932621bf37,171015.0,2,1571634141889519.0,1571634142060534.0
1122,food,food-map,1571634177549390.0,1571634177554988.0,0,6310b8807b2f6d92f61eb52d069fa4b0,5598.0,2,1571634141841162.0,1571634177554988.0
1123,food,food-map,1571634176473753.0,1571634176479659.0,0,6310b8807b2f6d92f61eb52d069fa4b0,5906.0,2,1571634141841162.0,1571634177554988.0
1124,food,station,1571634141841162.0,1571634141846893.0,0,6310b8807b2f6d92f61eb52d069fa4b0,5731.0,2,1571634141841162.0,1571634177554988.0
1125,gateway,food,1571634142116159.0,1571634142154646.0,0,6c462e7af598a8b9bcfbc4a8716d2f61,38487.0,2,1571634142116159.0,1571634142154646.0
1126,food,food-map,1571634177771305.0,1571634177776703.0,0,7bb696cf167425d0dedc274f0334cab3,5398.0,2,1571634152672290.0,1571634177776703.0
1127,travel,route,1571634152672290.0,1571634152704054.0,0,7bb696cf167425d0dedc274f0334cab3,31764.0,2,1571634152672290.0,1571634177776703.0
1128,gateway,order,1571634142442575.0,1571634142481617.0,0,9ba21cdd91532c838f3470945043effc,39042.0,2,1571634142442575.0,1571634142481617.0
1129,food,travel,1571634164375221.0,1571634164488773.0,0,7e0ea74aaf73af20889c542b44b8fa4e,113552.0,2,1571634142498909.0,1571634164488773.0
1130,food,station,1571634142498909.0,1571634142503653.0,0,7e0ea74aaf73af20889c542b44b8fa4e,4744.0,2,1571634142498909.0,1571634164488773.0
1131,gateway,order,1571634142460516.0,1571634142707747.0,0,7db51e6a408e89fb565b696f7c142f0a,247231.0,2,1571634142460516.0,1571634142707747.0
1132,food,food-map,1571634183175759.0,1571634183179873.0,0,18a54ac579d7e135ff160a710cc658f2,4114.0,2,1571634142715771.0,1571634183179873.0
1133,food,food-map,1571634177055072.0,1571634177059813.0,0,18a54ac579d7e135ff160a710cc658f2,4741.0,2,1571634142715771.0,1571634183179873.0
1134,food,station,1571634142715771.0,1571634142719994.0,0,18a54ac579d7e135ff160a710cc658f2,4223.0,2,1571634142715771.0,1571634183179873.0
1135,gateway,order,1571634143663525.0,1571634143728637.0,0,136301084350d93c35f6ac1683540245,65112.0,2,1571634143663525.0,1571634143728637.0
1136,gateway,contacts,1571634144265716.0,1571634144271406.0,0,eeb7cfbee1ce22de8c7e9ced98120b16,5690.0,2,1571634144265716.0,1571634144271406.0
1137,gateway,contacts,1571634144808790.0,1571634144814273.0,0,4d991ba544641a8adcf757c5667d50a5,5483.0,2,1571634144808790.0,1571634144814273.0
1138,gateway,contacts,1571634145054553.0,1571634145059976.0,0,19f1cfe78a71071fe31e328e5dbf0835,5423.0,2,1571634145054553.0,1571634145059976.0
1139,gateway,contacts,1571634145065586.0,1571634145070744.0,0,d5a8a54a511820824d4abfcc6e25b48e,5158.0,2,1571634145065586.0,1571634145070744.0
1140,gateway,order,1571634146125052.0,1571634146156269.0,0,6172ad866dc5fc27e2153e5b045716dc,31217.0,2,1571634146125052.0,1571634146156269.0
1141,gateway,food,1571634147543934.0,1571634147591629.0,0,ce99fab3bc3b5181a6dc3d3b94c0d85c,47695.0,2,1571634147543934.0,1571634147591629.0
1142,travel,route,1571634164324663.0,1571634164329669.0,0,1d075c3a71356f25d6bf0dd3db5ca0c7,5006.0,2,1571634164324663.0,1571634164329669.0
1143,order-other,station,1571634150163342.0,1571634150171942.0,0,f161a1dcda050105080c12c8e02a512d,8600.0,2,1571634150163342.0,1571634150171942.0
1144,travel,route,1571634150300687.0,1571634150305538.0,0,05eb6f011f07156c65590e7a7837bf62,4851.0,2,1571634150300687.0,1571634150305538.0
1145,gateway,order-other,1571634149865748.0,1571634150308300.0,1,f2295b5a5a44b5e3625d584e8cfeb802,442552.0,2,1571634149865748.0,1571634150308300.0
1146,ticketinfo,basic,1571634189014776.0,1571634189023595.0,1,873c4f0b0df0312bb9e4fd51ba198390,8819.0,2,1571634189014776.0,1571634189023595.0
1147,order-other,station,1571634173971627.0,1571634173984078.0,1,826a8b8986181ce4e696497f68f8f611,12451.0,2,1571634151135200.0,1571634173984078.0
1148,gateway,order-other,1571634151135200.0,1571634151614193.0,1,826a8b8986181ce4e696497f68f8f611,478993.0,9,1571634151135200.0,1571634173984078.0
1149,food,food-map,1571634189048942.0,1571634189053371.0,0,785f46d20e8308dfe7563a36ab7cc7b6,4429.0,2,1571634189048942.0,1571634189053371.0
1150,order-other,station,1571634188382039.0,1571634188385385.0,1,99c47bbb3179702d885c0b37ae34be77,3346.0,2,1571634151261070.0,1571634188385385.0
1151,gateway,order-other,1571634151261070.0,1571634153274245.0,1,99c47bbb3179702d885c0b37ae34be77,2013175.0,9,1571634151261070.0,1571634188385385.0
1152,gateway,order-other,1571634152589294.0,1571634153392419.0,1,052c6c986f73d85e020fab2fccacc4a1,803125.0,2,1571634152589294.0,1571634153392419.0
1153,gateway,order-other,1571634153150901.0,1571634153595139.0,1,dddbd99670d7b179634344819f907420,444238.0,9,1571634153150901.0,1571634153595139.0
1154,gateway,admin-order,1571634157803524.0,1571634158472830.0,1,350e7b1bcb9c5edff9df178defe5f855,669306.0,2,1571634157803524.0,1571634158472830.0
1155,gateway,contacts,1571634154246370.0,1571634154252877.0,0,0c1d8feb614e43bfb39ebe6284a18131,6507.0,2,1571634154246370.0,1571634154252877.0
1156,gateway,contacts,1571634154317906.0,1571634154324054.0,0,7e28978b5534ab9516a29418cc45bc05,6148.0,2,1571634154317906.0,1571634154324054.0
1157,gateway,order-other,1571634153508722.0,1571634154431925.0,1,9b30989f1ef1e51e93607523ac9d57ab,923203.0,2,1571634153508722.0,1571634154431925.0
1158,gateway,order-other,1571634155540836.0,1571634156023787.0,1,84446925610b47c33454408aaacf5f1b,482951.0,9,1571634155540836.0,1571634156023787.0
1159,gateway,ui-dashboard,1571634154784416.0,1571634154786542.0,0,4a139f88206a1b2c970b53dbe4704cdd,2126.0,3,1571634154784416.0,1571634154786542.0
1160,security,order-other,1571634153698235.0,1571634154836608.0,1,f484da3c0638491be1d5998d5f7ad3c9,1138373.0,2,1571634153698235.0,1571634154836608.0
1161,gateway,order-other,1571634154514821.0,1571634155528571.0,1,3c51773bdaeabc49deb83ce3c3ea4291,1013750.0,9,1571634154514821.0,1571634155528571.0
1162,gateway,contacts,1571634156003322.0,1571634156008894.0,0,07de38e701df59a8aee0609a46c61cce,5572.0,2,1571634156003322.0,1571634156008894.0
1163,gateway,food,1571634156253641.0,1571634156268021.0,0,5c8d791df8109f913b397b642b211370,14380.0,2,1571634156253641.0,1571634156268021.0
1164,gateway,order,1571634174527173.0,1571634174644982.0,0,6dfb5b97039c8756e4b948df2a2e0871,117809.0,2,1571634163081564.0,1571634174644982.0
1165,order,station,1571634163081564.0,1571634163192877.0,0,6dfb5b97039c8756e4b948df2a2e0871,111313.0,2,1571634163081564.0,1571634174644982.0
1166,order,station,1571634156519995.0,1571634156536239.0,0,0f4ae1168419d923adbaa5090f850797,16244.0,2,1571634156519995.0,1571634156536239.0
1167,gateway,ui-dashboard,1571634156667045.0,1571634156668659.0,0,0b94f4d9863a60e3abfb205a95cd71e4,1614.0,3,1571634156667045.0,1571634156668659.0
1168,order-other,station,1571634178175838.0,1571634178179212.0,1,3e4c16d7102d3ef385ba4c1552df18f6,3374.0,2,1571634174517156.0,1571634178179212.0
1169,gateway,order-other,1571634174517156.0,1571634177096112.0,1,3e4c16d7102d3ef385ba4c1552df18f6,2578956.0,9,1571634174517156.0,1571634178179212.0
1170,gateway,ui-dashboard,1571634156774543.0,1571634156776733.0,0,2b9612a0f759b6fdc471b62b58bbad1b,2190.0,3,1571634156774543.0,1571634156776733.0
1171,gateway,ui-dashboard,1571634157072055.0,1571634157074137.0,0,3b68f8fb06a93b6ca8d6d68eb978e50d,2082.0,3,1571634157072055.0,1571634157074137.0
1172,gateway,ui-dashboard,1571634157086044.0,1571634157087834.0,0,700bcfc72039db79ca6760da5ee9aed9,1790.0,3,1571634157086044.0,1571634157087834.0
1173,gateway,order-other,1571634172699951.0,1571634173230458.0,1,09b391b2f2857a5cd9bb64c235b2c1ec,530507.0,9,1571634165620879.0,1571634173230458.0
1174,order-other,station,1571634165620879.0,1571634165636572.0,1,09b391b2f2857a5cd9bb64c235b2c1ec,15693.0,2,1571634165620879.0,1571634173230458.0
1175,gateway,ui-dashboard,1571634157113434.0,1571634157115506.0,0,2d07eb62a024a6d68267e61d695cd849,2072.0,3,1571634157113434.0,1571634157115506.0
1176,gateway,order-other,1571634156156956.0,1571634157350343.0,1,ec53f0099e08de679a18023e3f21cc85,1193387.0,2,1571634156156956.0,1571634157350343.0
1177,gateway,ui-dashboard,1571634157406882.0,1571634157408625.0,0,33525af98fe419f2af6f7816699d3e18,1743.0,3,1571634157406882.0,1571634157408625.0
1178,gateway,ui-dashboard,1571634157480443.0,1571634157482874.0,0,690cc6b16975bf1db8f6534476c2a8fd,2431.0,3,1571634157480443.0,1571634157482874.0
1179,order,station,1571634176693089.0,1571634176718774.0,0,e52b69c4590a9b93a06dd2e4e977439d,25685.0,2,1571634176693089.0,1571634176718774.0
1180,order,station,1571634172271873.0,1571634172290080.0,0,2644ffb77c753aae29e5a39f8ecb0019,18207.0,2,1571634166759008.0,1571634172290080.0
1181,gateway,order,1571634166759008.0,1571634166784661.0,0,2644ffb77c753aae29e5a39f8ecb0019,25653.0,2,1571634166759008.0,1571634172290080.0
1182,gateway,assurance,1571634157709965.0,1571634157715358.0,1,c5cd5682facaba1cd3eb346b218b8252,5393.0,2,1571634157709965.0,1571634157715358.0
1183,gateway,order,1571634176094018.0,1571634176201112.0,0,d4e20013959dd9389e9b3139ff53bc0d,107094.0,2,1571634158104284.0,1571634176201112.0
1184,order,station,1571634158104284.0,1571634158188008.0,0,d4e20013959dd9389e9b3139ff53bc0d,83724.0,2,1571634158104284.0,1571634176201112.0
1185,order,station,1571634178125288.0,1571634178139641.0,0,0f18d3bdfc135742ecfdedc04c968940,14353.0,2,1571634178125288.0,1571634178139641.0
1186,food,food-map,1571634177632009.0,1571634177637093.0,0,3ce552c0bdb2f9b6ffb05c0910aa841e,5084.0,2,1571634158193337.0,1571634177637093.0
1187,food,food-map,1571634176662917.0,1571634176669046.0,0,3ce552c0bdb2f9b6ffb05c0910aa841e,6129.0,2,1571634158193337.0,1571634177637093.0
1188,food,station,1571634158193337.0,1571634158200246.0,0,3ce552c0bdb2f9b6ffb05c0910aa841e,6909.0,2,1571634158193337.0,1571634177637093.0
1189,order,station,1571634168175230.0,1571634168264109.0,0,657fe7514168e713574bf4a4140f53e9,88879.0,2,1571634159908113.0,1571634168264109.0
1190,gateway,order,1571634159908113.0,1571634160004787.0,0,657fe7514168e713574bf4a4140f53e9,96674.0,2,1571634159908113.0,1571634168264109.0
1191,gateway,order,1571634158312150.0,1571634158413404.0,0,c9bc02b4c3b59ab67fa51d74de4d0cb5,101254.0,2,1571634158312150.0,1571634158413404.0
1192,order,station,1571634158429334.0,1571634158459893.0,0,67d92291ba6ba4a93f6c240f5906b557,30559.0,2,1571634158429334.0,1571634158459893.0
1193,gateway,food,1571634158418170.0,1571634158462329.0,0,a329d0633b2e0be8cd1b1c23cf651a24,44159.0,2,1571634158418170.0,1571634158462329.0
1194,gateway,assurance,1571634158989346.0,1571634159083228.0,1,282238404ec3f2a9226c4d6e11133f1a,93882.0,2,1571634158989346.0,1571634159083228.0
1195,gateway,assurance,1571634158978228.0,1571634159059662.0,1,32c996d00fd9b9975ca1f8c8191f2e7e,81434.0,2,1571634158978228.0,1571634159059662.0
1196,gateway,assurance,1571634159171180.0,1571634159181799.0,1,bbdc74ba38e48941cd1c7b16a39c77f7,10619.0,2,1571634159171180.0,1571634159181799.0
1197,order,station,1571634159262884.0,1571634159288476.0,0,51ac5deba189920e315ec2664e3cc0fc,25592.0,2,1571634159262884.0,1571634159288476.0
